"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"ENSMUSG00000064368"	2236.3429266266	0.703021323653114	0.508317304166863	1.38303637883305	0.166653711581226	0.42936577412509
"ENSMUSG00000064363"	13938.1007818285	0.549688079270776	0.46668536506132	1.1778558326948	0.238854085595189	0.525254721689194
"ENSMUSG00000064360"	5562.6678915069	0.0270248167407577	0.415544655406306	0.0650346873414451	0.948146382198081	0.980998119747466
"ENSMUSG00000064358"	39564.9368769797	0.17739393831177	0.511591657724309	0.346749083245148	0.728779832135434	0.892008439388089
"ENSMUSG00000064357"	26590.8075480924	0.175662060120159	0.685844967230836	0.256125026081932	0.797854298320596	0.923251446880982
"ENSMUSG00000064356"	229.219128356749	-0.0256068521160496	0.814706659946764	-0.0314307632120288	0.974926007769878	0.990593963628233
"ENSMUSG00000064354"	25015.6960866731	0.285127014797261	0.459590153006845	0.620394090107962	0.534998362354059	0.786949901107982
"ENSMUSG00000064351"	65118.2494747597	0.605433337315079	0.472289404812667	1.28191174975696	0.199873605719524	0.47517121359736
"ENSMUSG00000064341"	18795.3324996625	0.423786340024607	0.485054619551807	0.873687875431817	0.382288255591937	0.66933410356227
"ENSMUSG00000099871"	90.3711983449723	-0.53891620007674	2.36960864115426	-0.227428357036303	0.820090672213352	0.933059934841012
"ENSMUSG00000095134"	10.3599772589048	1.27602573326339	1.39533881289711	0.91449167862966	0.36045854840496	0.650015769070573
"ENSMUSG00000056673"	10.6934181338306	0.226010964053278	1.12464886392163	0.200961358966017	0.840728788714257	0.942250573671088
"ENSMUSG00000053211"	11.3923940028326	1.48303233048482	2.25087984298189	0.658867835663828	0.509980641811891	0.770286367971726
"ENSMUSG00000035299"	25155.537443961	0.179657592887625	0.184768906264575	0.972336723314086	0.330883060082503	0.620334971760377
"ENSMUSG00000087159"	13.6690166269447	-0.978696836430867	0.954512470083932	-1.02533687835928	0.305204260599556	0.596967840340384
"ENSMUSG00000031355"	75.6867380492347	-5.11639191998654	0.993074093916832	-5.15207470553051	2.57620365114221e-07	1.29290491712408e-05
"ENSMUSG00000031358"	540.74398397257	-0.15219947678071	0.366355420249677	-0.415442131788261	0.677818269406096	0.867009899946387
"ENSMUSG00000049176"	7.12094477633721	-0.919129060180549	2.54125836222862	-0.361682650548957	0.717589193426652	0.887323232202898
"ENSMUSG00000025742"	2837.15014408163	-0.846991994231053	0.306075205689759	-2.76726758158115	0.00565283363920227	0.046046878695125
"ENSMUSG00000049775"	16216.126057602	0.476659343043793	0.313431141017352	1.52077850814895	0.128315429490941	0.368370895787405
"ENSMUSG00000000402"	19.6427611966449	-1.81979292288891	0.845273509273897	-2.15290424096236	0.0313262051286528	0.153064180504853
"ENSMUSG00000051224"	187.155177818417	0.142409555355516	0.379194824067153	0.375557751100253	0.707245704877184	0.88313999817395
"ENSMUSG00000040586"	797.453647395316	-0.064033854708713	0.238276913049042	-0.268737133989703	0.788131973802585	0.918461964354
"ENSMUSG00000031342"	1028.15687201663	-2.49909399097265	0.618036071425912	-4.04360539216882	5.26354794932362e-05	0.00121444406321667
"ENSMUSG00000018589"	25.2985344390573	-5.74709864271968	1.94910552368905	-2.94858260513378	0.00319234811628665	0.0302691087852522
"ENSMUSG00000047757"	369.467625589278	-0.294720561665532	0.35683507861549	-0.825929341949898	0.40884417479031	0.693710403541095
"ENSMUSG00000061778"	551.984766107947	-0.371023844273669	0.200485698420836	-1.8506249931846	0.0642235215433992	0.242506925343258
"ENSMUSG00000040749"	1060.74938952304	-0.136336956059942	0.238454958830483	-0.571751397952113	0.567490408176951	0.807079298084511
"ENSMUSG00000031370"	1373.49589293284	0.252836893152408	0.173673712201925	1.45581556325831	0.145443612257528	0.396007849098429
"ENSMUSG00000031367"	792.305890829043	-0.831324562779087	0.291041126557377	-2.85638175130962	0.00428499583760105	0.0377241011153718
"ENSMUSG00000038344"	1723.27447847246	-0.957653147628489	0.239700279941637	-3.99521080184663	6.46367147612329e-05	0.00143362780829971
"ENSMUSG00000031353"	12380.8595639812	-0.218225676526679	0.18191076446677	-1.19963036363658	0.230282928737449	0.514456937304305
"ENSMUSG00000040855"	32.2687371250127	-0.075941800961831	0.686186992324816	-0.110672166350077	0.911876318396454	0.968924768848536
"ENSMUSG00000062168"	7.79039156046011	-1.89464995079924	1.47168140671388	-1.28740496560992	0.197953174476326	0.472548518514791
"ENSMUSG00000031295"	657.09922150223	0.491522006381173	0.197865481014266	2.48412206041	0.012987128393412	0.0847023946539494
"ENSMUSG00000031303"	318.166213077133	-1.29468699395657	0.64085982843839	-2.0202342797978	0.0433590921082996	0.18783653508804
"ENSMUSG00000044150"	809.920696619421	0.224623569691126	0.223581480989141	1.0046608900584	0.315060166502116	0.606694008029113
"ENSMUSG00000041020"	592.73793913637	-0.167605545379015	0.285524484824405	-0.587009360973337	0.557197419799512	0.79979417586216
"ENSMUSG00000046873"	1018.39536663053	0.042937529610562	0.233238104110457	0.184093117093028	0.853940405966201	0.94766101895156
"ENSMUSG00000071708"	5296.10905357868	-0.229612891405541	0.262354377222609	-0.875201297711581	0.381464387253892	0.669189138150585
"ENSMUSG00000085982"	12.5654229222081	1.34393747857641	1.43966098917254	0.933509686435869	0.350556871545172	0.640410630320979
"ENSMUSG00000047238"	868.334595663564	0.253148760452012	0.325949347568606	0.776650612557917	0.437364932135785	0.714963690129219
"ENSMUSG00000067215"	204.35506351274	-0.55246112009468	0.348952383374375	-1.5831991595884	0.113376077968415	0.342849259776486
"ENSMUSG00000095597"	21321.3249708227	0.0552832624932712	0.172495190342618	0.320491617090685	0.748595684111941	0.901420016533329
"ENSMUSG00000045180"	1396.48709906593	-1.09085036733557	0.254901940196727	-4.27949024826441	1.87321844736668e-05	0.000514367835176451
"ENSMUSG00000041096"	869.309406911912	0.508105207001661	0.190018723701898	2.67397442264047	0.00749581682408389	0.0572530875738067
"ENSMUSG00000087403"	228.364152084827	-0.263121689979381	0.330312207804891	-0.796584818126983	0.425692197501742	0.706668345199126
"ENSMUSG00000025332"	5785.2022257593	0.0401628080253358	0.202657269731408	0.198180939072976	0.84290350012989	0.943553443511605
"ENSMUSG00000041133"	5794.80658981784	0.082597927516019	0.176536381285508	0.467880483980441	0.639870060526661	0.848289791457104
"ENSMUSG00000025257"	169.291661529268	-0.743989129021236	0.386744713565897	-1.92372152203825	0.0543894988496753	0.217562290299066
"ENSMUSG00000025260"	1991.89358839288	0.857762950470353	0.233755973616264	3.66948034396958	0.000243044023774509	0.00412803071355442
"ENSMUSG00000025261"	15613.6122362681	0.0794405083606135	0.245464293898287	0.323633662146933	0.746215399687831	0.900459219493101
"ENSMUSG00000041229"	1316.77459746683	0.372089932152276	0.13219683171927	2.81466603482932	0.00488279471834553	0.0415856811918153
"ENSMUSG00000084771"	11.5150820620792	1.02308790554055	1.12417352011431	0.910080060804594	0.36278028916803	0.651968277053178
"ENSMUSG00000041245"	927.520049568873	0.771511785195497	0.311403859109961	2.47752801587172	0.0132296022093137	0.0855925392755526
"ENSMUSG00000025264"	1599.72248852487	0.249132115271187	0.208119380601319	1.19706350533703	0.231281803150326	0.515940797936803
"ENSMUSG00000025265"	3048.98027070636	0.474830913407878	0.283426280264965	1.67532422527641	0.0938706348601818	0.30645088183131
"ENSMUSG00000025266"	4356.42441922885	-0.188129315914156	0.142864127559886	-1.31684082720693	0.187891984451976	0.458513225670643
"ENSMUSG00000025271"	299.402794502007	-0.164594145474207	0.343607262588133	-0.479018237957033	0.631925654116715	0.843105374815076
"ENSMUSG00000025270"	9.50187067255233	1.37178514877312	1.2503164873346	1.0971503316712	0.272575681143524	0.561446380199064
"ENSMUSG00000095082"	9.4540242786827	-3.09295794084285	1.86275706544168	-1.66041938491291	0.0968301130862739	0.311626376185167
"ENSMUSG00000094378"	6.37598249339553	-3.08706750267341	2.56184219050796	-1.20501860501459	0.22819611962199	NA
"ENSMUSG00000079387"	6.60225043662158	-0.0309190270150042	1.91993252364552	-0.0161042258695092	0.987151242196622	NA
"ENSMUSG00000031290"	838.639613253072	-0.106275778025036	0.229574708288634	-0.462924591377115	0.643418420005744	0.850392177490109
"ENSMUSG00000041688"	1464.12928261107	-1.19382858493605	0.429698891650349	-2.77829105016049	0.00546456465068966	0.045114869818227
"ENSMUSG00000041718"	6609.16525692184	-1.29027967486217	0.314787050762518	-4.09889692646722	4.15123841053065e-05	0.000994993808615264
"ENSMUSG00000031285"	1783.76529290592	-2.14488987200281	1.54105037553074	-1.39183631246585	0.163971971132234	0.425823654828843
"ENSMUSG00000031284"	264.518069383747	-1.34676644109	0.60280716532963	-2.23415798376177	0.0254726799161677	0.133242965564271
"ENSMUSG00000042225"	952.173580842829	-0.703155751739919	0.221398207460685	-3.17597761881058	0.00149332471948133	0.0168983483861817
"ENSMUSG00000047045"	1534.60362861874	0.134188145543122	0.244428838612654	0.548986552915589	0.583014678119607	0.816669654189781
"ENSMUSG00000031273"	204.03214632542	-3.3374829753697	1.02274118014741	-3.26327231185574	0.00110133640754874	0.013364988126032
"ENSMUSG00000031429"	820.930971528359	0.473256499280294	0.226927464722528	2.0854967901702	0.0370242292193654	0.169441642532521
"ENSMUSG00000042386"	80.138508968704	-0.552246403986279	1.28270381519767	-0.430533064175206	0.666807920266416	0.861713317787638
"ENSMUSG00000031431"	651.228095361294	0.252878247572759	0.418141468448548	0.604767205967459	0.545333686316239	0.793155814252501
"ENSMUSG00000031432"	3879.48920355927	-0.273245383051823	0.272586266469893	-1.00241801096756	0.316141746878982	0.607722817036571
"ENSMUSG00000042425"	39.7191863585669	1.94252334600266	1.31507749832734	1.47711701285542	0.13964427387935	0.387341166235836
"ENSMUSG00000072944"	888.740641134657	-0.208130353143637	0.37882880074913	-0.549404777915674	0.582727695897998	0.816526559296776
"ENSMUSG00000031433"	301.28134116618	-0.167939100467499	0.252524140760982	-0.665041765755206	0.506023779843419	0.767761614888838
"ENSMUSG00000047230"	18.0660989172784	2.34669283467108	0.931853726182302	2.51830600526245	0.0117920822502687	0.0791454980197483
"ENSMUSG00000042473"	90.8537667791511	-0.472255399296604	0.432675459604249	-1.09147720032136	0.275062958881752	0.563836221009946
"ENSMUSG00000031438"	597.643660077419	-3.06349051313219	0.543880513653756	-5.63265356309945	1.77457709590633e-08	1.23152877679187e-06
"ENSMUSG00000042498"	89.202902790231	-2.17370319747587	0.569645384122491	-3.81588837206914	0.000135693842891695	0.00261468200955949
"ENSMUSG00000051257"	1649.57950765604	1.77270067589628	0.562236993341794	3.15294208116723	0.00161633873225384	0.0179586453516083
"ENSMUSG00000081938"	7.61054658544185	-0.25714876788942	1.25696712356909	-0.20457875394486	0.837901256211054	0.941565700053485
"ENSMUSG00000042595"	601.182437568316	-0.942358540159331	0.249480324905072	-3.7772860064933	0.000158546628297532	0.00293789070842618
"ENSMUSG00000044348"	237.628972802467	0.254886567005532	0.319465372715638	0.79785350393018	0.424955508171355	0.706668345199126
"ENSMUSG00000089996"	50.8974420891421	-0.0591365418505825	0.461424855905308	-0.128160720199083	0.898021784404247	0.963473997407576
"ENSMUSG00000072955"	73.1436452612489	0.531904223349944	0.516041536962512	1.03073916584467	0.3026631528665	0.594616120073675
"ENSMUSG00000079428"	37.814809111642	-0.493089335669974	0.589926190582715	-0.83584920205511	0.403239742833533	0.688908286487215
"ENSMUSG00000050071"	4511.01782409253	-1.30810534673732	0.299342324607321	-4.36993114305937	1.24285721008345e-05	0.000368624393895537
"ENSMUSG00000051579"	4235.67856903174	-1.19179970049397	0.21221152653265	-5.61609314991947	1.95323390239275e-08	1.33330377499191e-06
"ENSMUSG00000047844"	2124.56717139873	-0.942192838195522	0.346949360208928	-2.71564944702059	0.00661459151359385	0.0520207316646783
"ENSMUSG00000042750"	1693.90181712395	0.0544294353775054	0.310188504956563	0.17547212262146	0.860708673843303	0.951109260127175
"ENSMUSG00000072966"	648.092026014648	0.773481749628932	0.237586294467065	3.25558236161706	0.00113160070361116	0.0136576209920896
"ENSMUSG00000072964"	1574.68313980806	-0.230741225849741	0.157138204513538	-1.46839673117088	0.141996489002921	0.390875367775936
"ENSMUSG00000043384"	2369.11933136619	0.438493965005007	0.185245286891243	2.36709917085473	0.0179281281295034	0.10560713672041
"ENSMUSG00000058252"	18.7217960590208	0.0391894666040009	1.21895085326299	0.0321501613449757	0.974352301095742	0.990294220896279
"ENSMUSG00000089759"	4.87404395944187	-1.45421616583836	1.46177549807619	-0.994828664013197	0.319819602619299	NA
"ENSMUSG00000033436"	3938.41263792214	-0.265672113905056	0.262525964413384	-1.01198414602038	0.311545633818865	0.603392535749042
"ENSMUSG00000049047"	1384.33539174635	-0.965375081924666	0.266969052827288	-3.61605613722278	0.000299125533516858	0.00484436119276254
"ENSMUSG00000049804"	3010.28443782975	-0.336463645436653	0.25609833435357	-1.313806457531	0.188911343966637	0.45962735372655
"ENSMUSG00000048007"	1861.52219547123	-0.304607126650766	0.252230264219673	-1.20765494812104	0.227180013961905	0.510185833402504
"ENSMUSG00000031262"	1048.99587822701	0.187740396044936	0.230692147217395	0.813813553298011	0.415751769551532	0.699277888379076
"ENSMUSG00000033578"	282.325253697674	1.1625785976014	0.858661769072228	1.35394242468435	0.175754747067034	0.442713573854094
"ENSMUSG00000031257"	5.92664304628512	-0.480978241916148	1.3421714668319	-0.358358267778901	0.720075218067443	NA
"ENSMUSG00000031256"	3688.35582276501	0.21244939285064	0.130913477363419	1.62282292953594	0.104627262613149	0.327370191543714
"ENSMUSG00000051323"	289.291175339818	-0.0925117826340131	0.53304463467264	-0.173553538702866	0.86221634850713	0.951555202359155
"ENSMUSG00000079450"	10.8870156418183	0.641687581471373	1.18134547568738	0.543183678845512	0.587003342806509	0.819158069931698
"ENSMUSG00000050435"	4.73205531910571	-0.00622591644592387	2.69081447128601	-0.00231376652398794	0.99815388306041	NA
"ENSMUSG00000025592"	184.147283992763	2.13745029855438	0.641080100370864	3.33413920868526	0.000855638233117156	0.0109915176063336
"ENSMUSG00000034607"	33.801120246349	-1.98031767292922	0.918156337037086	-2.15684148009015	0.0310180178931119	0.152270269657095
"ENSMUSG00000025529"	197.254232868061	-2.3123501147943	0.761639814713829	-3.03601527929986	0.00239727215847751	0.024309324867301
"ENSMUSG00000025525"	751.76173764873	0.34568276343751	0.275317312242121	1.25557946437276	0.209268480658673	0.487373590059354
"ENSMUSG00000034555"	13.6834614176198	-1.79620088140195	0.966451225948104	-1.85855305800853	0.0630905161040902	0.239706182443385
"ENSMUSG00000083898"	5.616167993699	6.39710366354611	6.48587329834211	0.986313387463383	0.323979352317135	NA
"ENSMUSG00000034551"	272.373945152955	-0.845293122279059	0.311627078547828	-2.71251499137397	0.00667747608888565	0.0523993110402573
"ENSMUSG00000056854"	260.16823923215	-2.2537548486365	0.842754285895581	-2.67427278194316	0.00748915069980138	0.0572267747667404
"ENSMUSG00000073007"	5.1470685892625	-1.19708207068217	1.51437063824335	-0.790481564058039	0.429246584777586	NA
"ENSMUSG00000081778"	2.35249499673148	-3.49298927252245	5.35943165229629	-0.651746211004641	0.514564906300918	NA
